Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	4	2	1	Agent	3, 4	"{""3"": [""jinling noodle bar""], ""4"": [""jinling noodle bar""]}"
2	2	1	4	4	1	Agent	1, 4	"{""1"": [""reservation""], ""4"": [""reservation""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""phone number""], ""5"": [""phone number""]}"
2	2	2	13	2	1	Human	11, 12, 13	"{""11"": [""tr5465""], ""12"": [""tr5465""], ""13"": [""tr5465""]}"
3	3	1	7	4	2	Human	4, 6, 7	"{""4"": [""postcode""], ""6"": [""postcode""], ""7"": [""postcode""]}"
3	3	1	13	6	2	Human	8, 12, 13	"{""8"": [""train""], ""12"": [""train""], ""13"": [""train""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""area""], ""5"": [""area""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""price""], ""3"": [""price""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""restaurant""], ""2"": [""restaurants""]}"
2	2	1	12	4	1	Agent	9, 12	"{""9"": [""time""], ""12"": [""time""]}"
