Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	4	4	1	Agent	1, 4	"{""1"": [""hotel on the south side""], ""4"": [""hotels on the south side""]}"
3	1	2	1	5	1	Human	0, 1, 4	"{""0"": [""south side""], ""1"": [""south side""], ""4"": [""south side""]}"
3	3	2	7	6	2	Human	2, 4, 7	"{""2"": [""4 star""], ""4"": [""4 star""], ""7"": [""4 star""]}"
2	2	2	2	2	1	Agent	1, 2	"{""1"": [""lensfield hotel""], ""2"": [""lensfield hotel""]}"
2	2	2	12	2	1	Agent	11, 12	"{""11"": [""lucky star""], ""12"": [""lucky star""]}"
3	3	2	3	4	1	Human	2, 3, 5	"{""2"": [""star rating""], ""3"": [""star rating""], ""5"": [""star rating""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""contact number""], ""15"": [""contact number""]}"
5	2	1	5	6	1	Agent	1, 2, 4, 5, 6	"{""1"": [""hotel"", ""hotel""], ""2"": [""hotel""], ""4"": [""hotels""], ""5"": [""hotel""], ""6"": [""hotel""]}"
3	1	1	14	3	1	Agent	13, 14, 15	"{""13"": [""number""], ""14"": [""number""], ""15"": [""number""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""car""], ""15"": [""car""]}"
