Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	6	6	2	1	Agent	5, 6	"{""5"": [""city centre north b and b""], ""6"": [""city centre north b and b""]}"
2	2	2	18	10	1	Agent	9, 18	"{""9"": [""nice day""], ""18"": [""nice day""]}"
2	1	1	6	2	1	Agent	5, 6	"{""5"": [""b""], ""6"": [""b""]}"
3	3	1	16	15	1	Agent	3, 16, 17	"{""3"": [""price""], ""16"": [""price""], ""17"": [""price""]}"
2	2	2	12	2	1	Agent	10, 11, 12, 13	"{""10"": [""train""], ""11"": [""trains""], ""12"": [""train""], ""13"": [""train""]}"
5	5	1	7	9	1	Human	7, 12	"{""7"": [""booking""], ""12"": [""booking""]}"
4	2	1	12	10	2	Agent	9, 11, 12, 18	"{""9"": [""day""], ""11"": [""day""], ""12"": [""day""], ""18"": [""day""]}"
3	3	1	10	19	1	Agent	1, 10, 19	"{""1"": [""cambridge""], ""10"": [""cambridge""], ""19"": [""cambridge""]}"
3	1	1	6	6	2	Agent	1, 5, 6	"{""1"": [""north""], ""5"": [""north""], ""6"": [""North""]}"
3	3	1	11	10	1	Human	10, 11, 19	"{""10"": [""times""], ""11"": [""time""], ""19"": [""time""]}"
