Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	9	2	1	Human	8, 9	"{""8"": [""3 nights""], ""9"": [""3 nights""]}"
3	3	2	7	4	1	Human	6, 7, 9	"{""6"": [""cambridge belfry""], ""7"": [""cambridge belfry""], ""9"": [""cambridge belfry""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""5 people""], ""5"": [""5 people""]}"
2	2	3	4	4	1	Agent	1, 4	"{""1"": [""type of food""], ""4"": [""type of food""]}"
2	2	1	7	12	2	Human	0, 6, 7, 9, 11	"{""0"": [""cambridge""], ""6"": [""cambridge""], ""7"": [""cambridge""], ""9"": [""cambridge""], ""11"": [""cambridge""]}"
2	2	1	2	4	1	Agent	1, 2, 3, 4	"{""1"": [""food""], ""2"": [""food""], ""3"": [""food""], ""4"": [""food""]}"
4	2	1	8	6	1	Human	4, 5, 8, 9	"{""4"": [""people""], ""5"": [""people""], ""8"": [""people""], ""9"": [""people""]}"
2	2	1	11	12	1	Human	0, 11	"{""0"": [""centre""], ""11"": [""centre""]}"
2	2	1	11	4	1	Human	8, 11	"{""8"": [""day""], ""11"": [""day""]}"
2	2	1	9	6	1	Human	4, 9	"{""4"": [""thursday""], ""9"": [""thursday""]}"
