Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	1	15	2	1	Human	14, 15	"{""14"": [""provide""], ""15"": [""provide""]}"
5	5	1	7	12	1	Human	6, 7, 14, 16, 17	"{""6"": [""centre""], ""7"": [""centre""], ""14"": [""centre""], ""16"": [""centre""], ""17"": [""centre""]}"
3	3	2	11	6	2	Human	6, 10, 11	"{""6"": [""5 nights""], ""10"": [""5 nights""], ""11"": [""5 nights""]}"
2	2	2	19	6	1	Human	14, 19	"{""14"": [""post code""], ""19"": [""post code""]}"
2	2	3	7	8	1	Human	0, 1, 6, 7, 12	"{""0"": [""place""], ""1"": [""place""], ""6"": [""places""], ""7"": [""places""], ""12"": [""places""]}"
3	3	2	11	6	2	Human	6, 10, 11	"{""6"": [""5 people""], ""10"": [""5 people""], ""11"": [""5 people""]}"
3	3	2	19	6	2	Human	14, 18, 19	"{""14"": [""phone number""], ""18"": [""phone number""], ""19"": [""phone number""]}"
3	3	1	10	3	1	Agent	9, 10, 11	"{""9"": [""avalon""], ""10"": [""avalon""], ""11"": [""avalon""]}"
5	5	1	12	15	3	Agent	3, 5, 7, 12, 17	"{""3"": [""town""], ""5"": [""town""], ""7"": [""town""], ""12"": [""town""], ""17"": [""town""]}"
4	1	1	14	9	1	Agent	11, 14, 18, 19	"{""11"": [""number""], ""14"": [""number""], ""18"": [""number""], ""19"": [""number""]}"
2	2	1	9	8	1	Human	2, 9	"{""2"": [""guesthouse""], ""9"": [""guesthouses""]}"
2	2	1	20	18	1	Agent	3, 20	"{""3"": [""information""], ""20"": [""information""]}"
