Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	9	2	1	Human	8, 9	"{""8"": [""3 star rating""], ""9"": [""three star rating""]}"
4	2	2	9	10	2	Human	2, 8, 9, 11	"{""2"": [""3 star""], ""8"": [""3 star""], ""9"": [""three star""], ""11"": [""3 star""]}"
4	4	1	10	6	2	Agent	5, 9, 10	"{""5"": [""area""], ""9"": [""area""], ""10"": [""area""]}"
2	2	2	4	2	1	Agent	3, 4	"{""3"": [""price range""], ""4"": [""price range""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""reference number""], ""15"": [""reference number""]}"
5	5	1	7	10	2	Human	2, 4, 7, 10, 11	"{""2"": [""hotel""], ""4"": [""hotel""], ""7"": [""hotel""], ""10"": [""hotel""], ""11"": [""hotel""]}"
3	3	1	7	3	1	Human	6, 7, 8	"{""6"": [""guesthouse""], ""7"": [""guesthouse""], ""8"": [""guesthouse""]}"
3	1	1	10	3	1	Human	8, 9, 10	"{""8"": [""rating""], ""9"": [""rating""], ""10"": [""rating""]}"
2	2	1	14	2	1	Agent	13, 14	"{""13"": [""nights""], ""14"": [""nights""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""nothing""], ""8"": [""nothing""]}"
2	2	1	14	2	1	Agent	13, 14	"{""13"": [""people""], ""14"": [""people""]}"
