Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	3	12	12	2	Agent	1, 3, 12	"{""1"": [""broughton house gallery""], ""3"": [""broughton house gallery""], ""12"": [""broughton house gallery""]}"
2	2	3	13	2	1	Human	12, 13	"{""12"": [""taxi""], ""13"": [""taxi""]}"
4	4	1	1	16	1	Human	0, 1, 15	"{""0"": [""cambridge""], ""1"": [""cambridge"", ""cambridge""], ""15"": [""cambridge""]}"
2	2	2	10	8	1	Agent	3, 10	"{""3"": [""phone number""], ""10"": [""phone number""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""price range""], ""9"": [""price range""]}"
4	4	1	9	7	2	Human	6, 8, 9, 12	"{""6"": [""hotel""], ""8"": [""hotel""], ""9"": [""hotel""], ""12"": [""hotel""]}"
4	1	1	6	12	2	Agent	1, 3, 6, 12	"{""1"": [""house""], ""3"": [""house""], ""6"": [""house""], ""12"": [""house""]}"
3	1	1	12	12	2	Agent	1, 3, 12	"{""1"": [""gallery""], ""3"": [""gallery""], ""12"": [""gallery""]}"
3	1	1	13	11	1	Agent	3, 10, 13	"{""3"": [""number""], ""10"": [""number""], ""13"": [""number""]}"
2	2	1	15	14	1	Human	2, 15	"{""2"": [""center""], ""15"": [""centre""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""museum""], ""1"": [""museums""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""parking""], ""9"": [""parking""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
