Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	9	2	1	Human	8, 9	"{""8"": [""3 at 14:45 on friday""], ""9"": [""3 at 14:45 on friday""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""0-star hotel""], ""1"": [""0-star hotel""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""room""], ""2"": [""room""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""phone number""], ""5"": [""phone number""]}"
4	2	1	4	6	1	Human	0, 1, 4, 5	"{""0"": [""hotel""], ""1"": [""hotel""], ""4"": [""hotel""], ""5"": [""hotel""]}"
3	1	1	9	6	1	Human	4, 5, 9	"{""4"": [""number""], ""5"": [""number""], ""9"": [""number""]}"
2	1	1	1	2	1	Human	0, 1	"{""0"": [""0-star""], ""1"": [""0-star""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""anatolia""], ""7"": [""anatolia""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""restaurant""], ""7"": [""restaurant""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""table""], ""9"": [""table""]}"
