Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	3	5	6	2	Human	0, 4, 5	"{""0"": [""centre of town""], ""4"": [""center of town""], ""5"": [""center of town""]}"
4	1	1	1	6	1	Human	0, 1, 4, 5	"{""0"": [""centre""], ""1"": [""centre""], ""4"": [""center""], ""5"": [""center""]}"
2	2	3	13	4	1	Human	0, 1, 10, 13	"{""0"": [""cambridge""], ""1"": [""cambridge""], ""10"": [""cambridge""], ""13"": [""cambridge""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""entertainment venues""], ""1"": [""entertainment venues""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""centre area""], ""3"": [""centre area""]}"
4	1	1	1	6	1	Human	0, 1, 4, 5	"{""0"": [""town""], ""1"": [""town""], ""4"": [""town""], ""5"": [""town""]}"
3	3	2	15	5	1	Human	12, 15, 16	"{""12"": [""reference number""], ""15"": [""reference number""], ""16"": [""reference number""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""entrance fee""], ""7"": [""entrance fee""]}"
2	2	1	13	4	1	Human	10, 13	"{""10"": [""saturday""], ""13"": [""saturday""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""phone number""], ""7"": [""phone number""]}"
4	4	1	9	8	1	Human	8, 9, 13, 15	"{""8"": [""train""], ""9"": [""trains""], ""13"": [""train""], ""15"": [""train""]}"
3	1	1	3	4	1	Human	0, 1, 3	"{""0"": [""entertainment""], ""1"": [""entertainment""], ""3"": [""entertainment""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""museum""], ""5"": [""museum""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""postcode""], ""7"": [""postcode""]}"
2	2	1	13	4	1	Human	10, 13	"{""10"": [""stevenage""], ""13"": [""stevenage""]}"
