Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
4	4	1	3	7	1	Human	2, 3	"{""2"": [""east""], ""3"": [""east""]}"
3	3	3	10	3	1	Agent	9, 10, 11	"{""9"": [""cherry hinton hall""], ""10"": [""cherry hinton hall""], ""11"": [""cherry hinton hall""]}"
3	1	2	11	3	1	Agent	9, 10, 11	"{""9"": [""cherry hinton""], ""10"": [""cherry hinton""], ""11"": [""cherry hinton""]}"
3	3	2	11	8	2	Human	4, 10, 11	"{""4"": [""phone number""], ""10"": [""phone number""], ""11"": [""phone number""]}"
4	4	1	5	8	1	Human	4, 5, 10, 11	"{""4"": [""postcode""], ""5"": [""postcode""], ""10"": [""postcode""], ""11"": [""postcode""]}"
2	2	1	10	6	1	Agent	5, 10	"{""5"": [""phone""], ""10"": [""phone""]}"
4	1	1	13	10	2	Human	4, 10, 11, 13	"{""4"": [""number""], ""10"": [""number""], ""11"": [""number""], ""13"": [""number""]}"
3	3	1	5	7	1	Human	4, 5, 10	"{""4"": [""address""], ""5"": [""address""], ""10"": [""address""]}"
3	3	1	7	3	1	Human	6, 7, 8	"{""6"": [""entertainment""], ""7"": [""entertainment""], ""8"": [""entertainment""]}"
3	3	1	7	7	1	Human	6, 7, 12	"{""6"": [""places""], ""7"": [""places""], ""12"": [""places""]}"
3	3	1	8	7	1	Agent	7, 8, 13	"{""7"": [""type""], ""8"": [""type""], ""13"": [""type""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""attraction""], ""9"": [""attractions""]}"
2	2	1	13	10	1	Human	4, 13	"{""4"": [""contact""], ""13"": [""contact""]}"
