Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	3	2	1	Human	2, 3	"{""2"": [""east part of town""], ""3"": [""east part of town""]}"
2	2	4	17	2	1	Human	16, 17	"{""16"": [""back to the hotel""], ""17"": [""back to the hotel""]}"
4	4	3	14	9	2	Agent	9, 11, 14, 17	"{""9"": [""funky fun house""], ""11"": [""funky fun house's""], ""14"": [""funky fun house's""], ""17"": [""funky fun house""]}"
3	1	3	8	7	1	Human	2, 3, 8	"{""2"": [""part of town""], ""3"": [""part of town""], ""8"": [""part of town""]}"
2	2	1	17	18	3	Human	0, 8, 16, 17	"{""0"": [""hotel""], ""8"": [""hotel""], ""16"": [""hotel""], ""17"": [""hotel""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""town""], ""7"": [""town""]}"
3	3	1	11	2	1	Human	10, 11	"{""10"": [""postcode""], ""11"": [""postcode""]}"
6	2	1	14	17	4	Agent	1, 3, 9, 11, 14, 17	"{""1"": [""house""], ""3"": [""house""], ""9"": [""house""], ""11"": [""house's""], ""14"": [""house's""], ""17"": [""house""]}"
3	3	1	7	4	1	Human	6, 7, 9	"{""6"": [""entertainment""], ""7"": [""entertainment""], ""9"": [""entertainment""]}"
3	3	1	14	12	2	Agent	3, 5, 14	"{""3"": [""number""], ""5"": [""number""], ""14"": [""number""]}"
2	2	1	9	4	1	Human	6, 9	"{""6"": [""places""], ""9"": [""places""]}"
