Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	6	2	1	Agent	5, 6	"{""5"": [""cambridge chop house""], ""6"": [""cambridge chop house""]}"
2	2	3	1	2	1	Human	0, 1	"{""0"": [""restaurants in cambridge""], ""1"": [""restaurants in cambridge""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""reference number""], ""7"": [""reference number""]}"
3	3	1	6	3	1	Agent	5, 6, 7	"{""5"": [""reservation""], ""6"": [""reservation""], ""7"": [""reservation""]}"
2	2	2	13	4	1	Human	10, 13	"{""10"": [""kings cross""], ""13"": [""kings cross""]}"
2	2	2	13	6	1	Human	8, 13	"{""8"": [""cambridge""], ""13"": [""cambridge""]}"
4	2	1	3	6	1	Human	0, 1, 3, 5	"{""0"": [""restaurants""], ""1"": [""restaurants""], ""3"": [""restaurant""], ""5"": [""restaurant""]}"
4	4	1	12	6	1	Agent	11, 12, 15, 16	"{""11"": [""time""], ""12"": [""time""], ""15"": [""time""], ""16"": [""time""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""centre""], ""3"": [""centre""]}"
2	1	1	6	2	1	Agent	5, 6	"{""5"": [""house""], ""6"": [""house""]}"
2	2	1	14	2	1	Agent	13, 14	"{""13"": [""later""], ""14"": [""later""]}"
2	2	1	13	4	1	Human	10, 13	"{""10"": [""london""], ""13"": [""london""]}"
