Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	15	4	1	Human	14, 17	"{""14"": [""north""], ""17"": [""north""]}"
2	2	2	18	2	1	Agent	17, 18	"{""17"": [""ashley hotel""], ""18"": [""ashley hotel""]}"
3	3	2	9	18	1	Human	4, 9, 21	"{""4"": [""reference number""], ""9"": [""reference number""], ""21"": [""reference number""]}"
5	5	1	12	8	1	Agent	11, 12, 13, 15, 17, 18	"{""11"": [""hotel""], ""12"": [""hotel""], ""13"": [""hotels"", ""hotel""], ""15"": [""hotel""], ""17"": [""hotels"", ""hotel""], ""18"": [""hotel""]}"
4	4	1	13	12	1	Human	6, 13, 15	"{""6"": [""price""], ""13"": [""price""], ""15"": [""price""]}"
3	3	1	19	5	1	Human	16, 19, 20	"{""16"": [""people""], ""19"": [""people""], ""20"": [""people""]}"
3	3	1	8	4	2	Agent	5, 7, 8	"{""5"": [""tickets""], ""7"": [""ticket""], ""8"": [""ticket""]}"
2	2	1	23	18	1	Human	6, 23	"{""6"": [""cambridge""], ""23"": [""cambridge""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""tr9493""], ""8"": [""tr9493""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""train""], ""3"": [""trains""]}"
