Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	6	7	2	1	Human	6, 7	"{""6"": [""attraction in the centre of town""], ""7"": [""attractions in the center of town""]}"
2	2	1	13	12	1	Human	6, 7, 13, 17	"{""6"": [""centre""], ""7"": [""center""], ""13"": [""center""], ""17"": [""centre""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""phone number""], ""15"": [""phone number""]}"
2	2	3	3	4	1	Human	0, 3	"{""0"": [""london kings cross""], ""3"": [""london kings cross""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""entrance fee""], ""15"": [""entrance fee""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""multiple sports""], ""9"": [""multiple sports""]}"
2	2	2	12	2	1	Agent	11, 12	"{""11"": [""theatre attractions""], ""12"": [""theater attractions""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""address""], ""15"": [""address""]}"
5	3	1	9	6	1	Human	8, 9, 11, 12, 13	"{""8"": [""theatre""], ""9"": [""theatre""], ""11"": [""theatre""], ""12"": [""theater""], ""13"": [""theatre""]}"
3	3	1	3	16	1	Human	2, 3, 17	"{""2"": [""cambridge""], ""3"": [""cambridge""], ""17"": [""cambridge""]}"
