Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	2	14	3	1	Agent	13, 14, 15	"{""13"": [""reference number""], ""14"": [""reference number""], ""15"": [""reference number""]}"
3	3	1	9	4	2	Human	6, 8, 9	"{""6"": [""north""], ""8"": [""north""], ""9"": [""north""]}"
3	3	1	10	2	1	Agent	9, 10	"{""9"": [""guesthouses"", ""guesthouse""], ""10"": [""guesthouse""]}"
5	2	1	3	14	1	Human	2, 3, 13, 14, 15	"{""2"": [""number""], ""3"": [""number""], ""13"": [""number""], ""14"": [""number""], ""15"": [""number""]}"
3	3	1	7	4	1	Human	6, 7, 9	"{""6"": [""hotel""], ""7"": [""hotel""], ""9"": [""hotels""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""address""], ""3"": [""address""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""college's""], ""3"": [""college""]}"
2	2	1	19	8	1	Human	12, 19	"{""12"": [""nights""], ""19"": [""night""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""places""], ""1"": [""place""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""star""], ""8"": [""stars""]}"
