Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	7	15	14	1	Human	2, 15	"{""2"": [""hotels in the west with free parking""], ""15"": [""hotels in the west with free parking""]}"
2	2	3	19	8	1	Human	2, 4, 12, 13, 15, 18, 19	"{""2"": [""hotels""], ""4"": [""hotels""], ""12"": [""hotel""], ""13"": [""hotel""], ""15"": [""hotels""], ""18"": [""hotel""], ""19"": [""hotel""]}"
6	6	1	7	13	1	Human	6, 7, 8, 9, 10, 18	"{""6"": [""museum""], ""7"": [""museums""], ""8"": [""museum""], ""9"": [""museum""], ""10"": [""museum""], ""18"": [""museum""]}"
2	2	2	19	8	1	Human	12, 19	"{""12"": [""contact number""], ""19"": [""contact number""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""phone number""], ""9"": [""phone number""]}"
2	2	2	16	2	1	Agent	15, 16	"{""15"": [""price range""], ""16"": [""price range""]}"
4	4	1	9	10	1	Human	8, 9, 16, 17	"{""8"": [""postcode""], ""9"": [""postcode""], ""16"": [""postcode""], ""17"": [""postcode""]}"
3	3	1	1	24	1	Human	0, 1, 23	"{""0"": [""cambridge""], ""1"": [""cambridge""], ""23"": [""cambridge""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""attractions""], ""1"": [""attraction"", ""attractions""]}"
2	2	1	23	18	1	Human	6, 23	"{""6"": [""centre""], ""23"": [""centre""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""place""], ""2"": [""place""]}"
2	2	1	12	12	1	Agent	1, 12	"{""1"": [""type""], ""12"": [""type""]}"
