Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	9	2	1	Human	8, 9	"{""8"": [""phone number""], ""9"": [""phone number""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""taxi""], ""11"": [""taxi""]}"
2	2	2	9	6	1	Human	4, 9	"{""4"": [""city centre""], ""9"": [""city centre""]}"
5	3	1	8	13	2	Agent	1, 3, 8, 9, 13	"{""1"": [""number""], ""3"": [""number""], ""8"": [""number""], ""9"": [""number""], ""13"": [""number""]}"
4	4	1	6	8	1	Agent	5, 6, 9, 12	"{""5"": [""restaurant""], ""6"": [""restaurant""], ""9"": [""restaurant""], ""12"": [""restaurant""]}"
3	1	1	4	9	1	Agent	1, 4, 9	"{""1"": [""centre""], ""4"": [""centre""], ""9"": [""centre""]}"
3	3	1	1	13	1	Human	0, 1, 12	"{""0"": [""hotel""], ""1"": [""hotel""], ""12"": [""hotel""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""address""], ""9"": [""address""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""gonville""], ""1"": [""gonville""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""postcode""], ""9"": [""postcode""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""reservation""], ""2"": [""reservation""]}"
