Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	12	12	1	Agent	1, 3, 12, 17, 20, 23, 27	"{""1"": [""train""], ""3"": [""train""], ""12"": [""train""], ""17"": [""trains""], ""20"": [""train""], ""23"": [""train""], ""27"": [""train""]}"
2	2	3	27	14	1	Human	14, 27	"{""14"": [""london liverpool street""], ""27"": [""london liverpool street""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""free parking""], ""7"": [""free parking""]}"
6	6	1	7	30	1	Human	0, 7, 12, 17, 27, 29	"{""0"": [""cambridge""], ""7"": [""cambridge""], ""12"": [""cambridge""], ""17"": [""cambridge""], ""27"": [""cambridge""], ""29"": [""cambridge""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""postcode""], ""11"": [""postcode""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""2 stars""], ""5"": [""2 star""]}"
2	2	1	24	8	1	Agent	17, 24	"{""17"": [""time""], ""24"": [""time""]}"
2	2	1	8	4	1	Agent	5, 8	"{""5"": [""area""], ""8"": [""area""]}"
3	3	1	17	12	1	Human	16, 17, 27	"{""16"": [""saturday""], ""17"": [""saturday""], ""27"": [""saturday""]}"
2	2	1	18	12	1	Agent	7, 18	"{""7"": [""option""], ""18"": [""options""]}"
2	2	1	24	2	1	Agent	23, 24	"{""23"": [""tickets""], ""24"": [""ticket""]}"
