Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
6	6	1	7	6	1	Human	10, 11	"{""10"": [""booking""], ""11"": [""booking""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""phone number""], ""5"": [""phone number""]}"
3	3	1	14	8	2	Agent	7, 9, 14	"{""7"": [""day""], ""9"": [""day""], ""14"": [""day""]}"
3	3	1	5	4	1	Human	4, 5, 7	"{""4"": [""hotel""], ""5"": [""hotel""], ""7"": [""hotel""]}"
3	1	1	11	8	1	Human	4, 5, 11	"{""4"": [""number""], ""5"": [""number""], ""11"": [""number""]}"
2	2	1	4	4	1	Agent	1, 4	"{""1"": [""area""], ""4"": [""area""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""attraction""], ""1"": [""attractions""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""entertainments""], ""2"": [""entertainment""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""sunday""], ""9"": [""sunday""]}"
