Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	1	2	1	Human	0, 1	"{""0"": [""international restaurant in the east""], ""1"": [""international restaurant in the east""]}"
3	3	1	9	16	1	Human	0, 1, 8, 9	"{""0"": [""east""], ""1"": [""east""], ""8"": [""east""], ""9"": [""east""]}"
2	2	3	7	2	1	Human	6, 7	"{""6"": [""free parking""], ""7"": [""free parking""]}"
3	3	2	16	16	2	Agent	1, 15, 16	"{""1"": [""missing sock""], ""15"": [""missing sock""], ""16"": [""missing sock""]}"
2	2	2	13	4	1	Human	10, 13	"{""10"": [""reference number""], ""13"": [""reference number""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""post code""], ""3"": [""post code""]}"
2	2	2	8	2	1	Agent	7, 8	"{""7"": [""star hotel""], ""8"": [""star hotel""]}"
3	3	1	6	2	1	Agent	5, 6	"{""5"": [""lensfield""], ""6"": [""lensfield""]}"
6	4	1	5	13	1	Human	4, 5, 7, 8, 14, 16	"{""4"": [""hotel""], ""5"": [""hotel""], ""7"": [""hotel""], ""8"": [""hotel""], ""14"": [""hotel""], ""16"": [""hotel""]}"
3	1	1	17	8	1	Human	10, 13, 17	"{""10"": [""number""], ""13"": [""number""], ""17"": [""number""]}"
3	1	1	9	4	1	Human	6, 7, 9	"{""6"": [""parking""], ""7"": [""parking""], ""9"": [""parking""]}"
3	1	1	7	3	1	Human	6, 7, 8	"{""6"": [""stars""], ""7"": [""star""], ""8"": [""star""]}"
