Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	9	2	1	Human	8, 9	"{""8"": [""4 star hotel""], ""9"": [""four star hotels""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""kings lynn""], ""3"": [""kings lynn""]}"
2	2	2	12	2	1	Agent	11, 12	"{""11"": [""university arms""], ""12"": [""university arms""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""train""], ""3"": [""train""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""reference number""], ""13"": [""reference number""]}"
4	3	1	9	6	2	Human	6, 8, 9, 11	"{""6"": [""hotel""], ""8"": [""hotel""], ""9"": [""hotels""], ""11"": [""hotels""]}"
4	4	1	9	6	1	Human	6, 9, 10, 11	"{""6"": [""parking""], ""9"": [""parking""], ""10"": [""parking""], ""11"": [""parking""]}"
3	3	1	3	11	1	Human	2, 3, 12	"{""2"": [""friday""], ""3"": [""friday""], ""12"": [""friday""]}"
3	3	1	10	3	1	Agent	9, 10, 11	"{""9"": [""internet""], ""10"": [""internet""], ""11"": [""internet""]}"
3	1	1	8	3	1	Agent	7, 8, 9	"{""7"": [""star""], ""8"": [""star""], ""9"": [""star""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""location""], ""8"": [""location""]}"
