Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	1	13	2	1	Human	12, 13	"{""12"": [""centre""], ""13"": [""centre""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""entrance fee""], ""17"": [""entrance fee""]}"
2	2	1	16	2	1	Agent	15, 16	"{""15"": [""adc""], ""16"": [""adc""]}"
4	4	1	14	14	3	Agent	1, 3, 13, 14	"{""1"": [""area""], ""3"": [""area""], ""13"": [""area""], ""14"": [""area""]}"
4	4	1	11	6	3	Human	6, 8, 10, 11	"{""6"": [""night""], ""8"": [""nights""], ""10"": [""night""], ""11"": [""night""]}"
3	3	1	9	8	1	Human	4, 9, 11	"{""4"": [""hotel""], ""9"": [""hotel""], ""11"": [""hotel""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""attraction""], ""13"": [""attraction""]}"
2	2	1	15	16	1	Human	0, 15	"{""0"": [""cambridge""], ""15"": [""cambridge""]}"
2	2	1	15	16	1	Human	0, 15	"{""0"": [""hearing""], ""15"": [""hear""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""people""], ""8"": [""people""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""sports""], ""13"": [""sports""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""theatres""], ""15"": [""theatre""]}"
2	2	1	11	4	1	Human	8, 11	"{""8"": [""tuesday""], ""11"": [""tuesday""]}"
