Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
4	4	1	3	18	1	Human	3, 18	"{""3"": [""west""], ""18"": [""west""]}"
5	5	2	7	5	1	Human	6, 7, 8, 9, 10	"{""6"": [""3 star""], ""7"": [""3 stars""], ""8"": [""3 star""], ""9"": [""3 star""], ""10"": [""3 star""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""town""], ""2"": [""town""]}"
4	4	1	14	21	2	Agent	1, 13, 14, 21	"{""1"": [""area""], ""13"": [""area""], ""14"": [""area""], ""21"": [""area""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
6	6	1	21	16	5	Human	6, 8, 10, 12, 18, 21	"{""6"": [""hotels""], ""8"": [""hotel""], ""10"": [""hotel""], ""12"": [""hotel""], ""18"": [""hotel""], ""21"": [""hotels"", ""hotel""]}"
6	1	1	18	13	1	Human	6, 7, 8, 9, 10, 18	"{""6"": [""star""], ""7"": [""stars""], ""8"": [""star""], ""9"": [""star""], ""10"": [""star""], ""18"": [""star""]}"
4	4	1	7	13	1	Human	6, 7, 10, 18	"{""6"": [""wifi""], ""7"": [""wifi""], ""10"": [""wifi""], ""18"": [""wifi""]}"
3	3	1	3	3	1	Human	2, 3, 4	"{""2"": [""college""], ""3"": [""college""], ""4"": [""college""]}"
3	3	1	20	12	2	Agent	9, 19, 20	"{""9"": [""locations""], ""19"": [""location""], ""20"": [""location""]}"
3	3	1	10	13	1	Agent	9, 10, 21	"{""9"": [""parking""], ""10"": [""parking""], ""21"": [""parking""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""shopping""], ""1"": [""shopping""]}"
