Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	4	17	4	1	Human	16, 17, 19	"{""16"": [""hotel in the centre""], ""17"": [""hotels in the centre""], ""19"": [""hotel in the center""]}"
4	4	1	13	4	1	Human	12, 13, 14, 15	"{""12"": [""postcode""], ""13"": [""postcode""], ""14"": [""postcode""], ""15"": [""postcode""]}"
5	2	1	9	12	1	Human	8, 9, 16, 17, 19	"{""8"": [""centre""], ""9"": [""centre""], ""16"": [""centre""], ""17"": [""centre""], ""19"": [""center""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""reference number""], ""5"": [""reference number""]}"
3	3	1	10	4	2	Agent	7, 9, 10	"{""7"": [""north""], ""9"": [""north""], ""10"": [""north""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""3 tickets""], ""5"": [""3 tickets""]}"
5	3	1	17	8	3	Human	12, 14, 16, 17, 19	"{""12"": [""hotel""], ""14"": [""hotel""], ""16"": [""hotel""], ""17"": [""hotels""], ""19"": [""hotel"", ""hotel""]}"
3	3	1	7	13	1	Human	6, 7, 18	"{""6"": [""internet""], ""7"": [""internet""], ""18"": [""internet""]}"
3	3	1	7	13	1	Human	6, 7, 18	"{""6"": [""parking""], ""7"": [""parking""], ""18"": [""parking""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""cambridge""], ""3"": [""cambridge""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""friday""], ""3"": [""friday""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""train""], ""3"": [""train""]}"
