Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	12	2	1	Agent	11, 12	"{""11"": [""area of town""], ""12"": [""area of town""]}"
3	3	2	7	4	1	Human	6, 7, 9	"{""6"": [""four stars""], ""7"": [""4 star""], ""9"": [""4 stars""]}"
3	1	1	12	6	2	Agent	7, 11, 12	"{""7"": [""town""], ""11"": [""town""], ""12"": [""town""]}"
2	2	2	15	6	1	Human	10, 15	"{""10"": [""phone number""], ""15"": [""phone number""]}"
4	2	1	10	4	1	Agent	9, 10, 11, 12	"{""9"": [""area""], ""10"": [""area""], ""11"": [""area""], ""12"": [""area""]}"
3	3	1	3	4	2	Human	0, 2, 3	"{""0"": [""cambridge""], ""2"": [""cambridge""], ""3"": [""cambridge""]}"
3	3	1	7	4	1	Human	6, 7, 9	"{""6"": [""guesthouse""], ""7"": [""guesthouses""], ""9"": [""guesthouses""]}"
3	3	1	3	3	1	Human	2, 3, 4	"{""2"": [""train""], ""3"": [""train""], ""4"": [""train""]}"
2	2	1	10	10	1	Agent	1, 10	"{""1"": [""hotel""], ""10"": [""hotel""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""leicester""], ""3"": [""leicester""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""saturday""], ""3"": [""saturday""]}"
