Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	29	16	1	Human	14, 29	"{""14"": [""nights starting on friday""], ""29"": [""nights starting on friday""]}"
3	3	3	22	13	1	Agent	17, 22, 29	"{""17"": [""acorn guest house""], ""22"": [""acorn guest house""], ""29"": [""acorn guest house""]}"
3	3	2	29	22	2	Human	8, 26, 29	"{""8"": [""8 people""], ""26"": [""8 people""], ""29"": [""8 people""]}"
5	5	1	23	30	3	Human	0, 2, 14, 23, 26, 28, 29	"{""0"": [""friday""], ""2"": [""friday""], ""14"": [""friday""], ""23"": [""friday""], ""26"": [""friday""], ""28"": [""friday""], ""29"": [""friday""]}"
4	4	2	11	20	1	Human	10, 11, 18, 29	"{""10"": [""reference number""], ""11"": [""reference number""], ""18"": [""reference number""], ""29"": [""reference number""]}"
3	3	1	25	30	1	Human	2, 25, 31	"{""2"": [""cambridge""], ""25"": [""cambridge""], ""31"": [""cambridge""]}"
3	3	2	29	10	2	Human	20, 28, 29	"{""20"": [""2 nights""], ""28"": [""2 nights""], ""29"": [""2 nights""]}"
3	3	1	27	16	3	Human	14, 20, 26, 27, 28, 29	"{""14"": [""nights""], ""20"": [""nights""], ""26"": [""nights""], ""27"": [""nights""], ""28"": [""nights""], ""29"": [""nights""]}"
5	5	1	14	19	3	Agent	9, 11, 13, 14, 27	"{""9"": [""area""], ""11"": [""area""], ""13"": [""area""], ""14"": [""area""], ""27"": [""area""]}"
7	7	1	11	21	1	Human	8, 11, 12, 13, 23, 26, 28	"{""8"": [""guesthouse""], ""11"": [""guesthouses""], ""12"": [""guesthouse""], ""13"": [""guesthouses""], ""23"": [""guesthouses""], ""26"": [""guesthouse""], ""28"": [""guesthouse""]}"
6	2	1	10	21	1	Agent	9, 10, 11, 18, 27, 29	"{""9"": [""number""], ""10"": [""number""], ""11"": [""number""], ""18"": [""number""], ""27"": [""number""], ""29"": [""number""]}"
5	2	1	15	22	1	Human	8, 15, 16, 26, 29	"{""8"": [""people""], ""15"": [""people""], ""16"": [""people""], ""26"": [""people""], ""29"": [""people""]}"
5	5	1	17	16	1	Human	14, 17, 19, 27, 29	"{""14"": [""rooms""], ""17"": [""room""], ""19"": [""room""], ""27"": [""room""], ""29"": [""room""]}"
3	3	1	3	11	1	Human	0, 3, 10	"{""0"": [""train""], ""3"": [""trains""], ""10"": [""train""]}"
2	2	1	24	24	1	Agent	1, 24	"{""1"": [""town""], ""24"": [""towns""]}"
