Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	14	3	1	Agent	13, 14, 15	"{""13"": [""day""], ""14"": [""day""], ""15"": [""day""]}"
2	2	3	3	2	1	Human	2, 3	"{""2"": [""cambridge""], ""3"": [""cambridge""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""5 nights""], ""11"": [""5 nights""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""free wifi""], ""9"": [""free wifi""]}"
2	2	2	10	2	1	Agent	9, 10	"{""9"": [""parking availability""], ""10"": [""parking availability""]}"
3	3	1	10	4	2	Agent	7, 9, 10	"{""7"": [""preference""], ""9"": [""preferences""], ""10"": [""preferences""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""price range""], ""7"": [""price range""]}"
2	2	2	10	2	1	Agent	9, 10	"{""9"": [""star rating""], ""10"": [""star rating""]}"
3	3	1	7	7	1	Human	4, 7, 10	"{""4"": [""people""], ""7"": [""people""], ""10"": [""people""]}"
3	3	1	11	12	2	Human	0, 10, 11	"{""0"": [""sunday""], ""10"": [""sunday""], ""11"": [""sunday""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""leicester""], ""3"": [""leicester""]}"
2	2	1	10	2	1	Agent	9, 10	"{""9"": [""location""], ""10"": [""location""]}"
2	2	1	5	6	1	Human	0, 5	"{""0"": [""train""], ""5"": [""train""]}"
