Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	3	11	5	1	Human	10, 11, 14	"{""10"": [""table""], ""11"": [""table""], ""14"": [""table""]}"
9	9	1	3	26	1	Human	3, 22, 25	"{""3"": [""booking""], ""22"": [""booking""], ""25"": [""booking""]}"
2	2	3	8	2	1	Agent	7, 8	"{""7"": [""soul tree nightclub""], ""8"": [""soul tree nightclub""]}"
4	4	1	1	6	1	Human	0, 1, 3, 5	"{""0"": [""attraction""], ""1"": [""attraction""], ""3"": [""attraction""], ""5"": [""attractions""]}"
3	3	1	4	6	1	Agent	1, 4, 6	"{""1"": [""listing""], ""4"": [""list""], ""6"": [""list""]}"
2	2	2	4	2	1	Agent	3, 4	"{""3"": [""city centre""], ""4"": [""city centre""]}"
5	3	1	3	8	1	Human	0, 3, 4, 5, 7	"{""0"": [""center""], ""3"": [""centre""], ""4"": [""centre""], ""5"": [""centre""], ""7"": [""centre""]}"
5	4	1	6	6	1	Agent	5, 6, 7, 8, 10	"{""5"": [""nightclubs""], ""6"": [""nightclubs""], ""7"": [""nightclub"", ""nightclubs""], ""8"": [""nightclub""], ""10"": [""nightclub""]}"
3	3	1	20	9	1	Agent	17, 20, 25	"{""17"": [""number""], ""20"": [""number""], ""25"": [""number""]}"
3	3	1	11	13	1	Human	10, 11, 22	"{""10"": [""restaurant""], ""11"": [""restaurants""], ""22"": [""restaurant""]}"
3	3	1	21	6	2	Human	16, 18, 21	"{""16"": [""taxi""], ""18"": [""taxi""], ""21"": [""taxi""]}"
2	2	1	25	2	1	Human	24, 25	"{""24"": [""car""], ""25"": [""car""]}"
2	2	1	25	2	1	Human	24, 25	"{""24"": [""contact""], ""25"": [""contact""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""fee""], ""7"": [""fee""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""hotel""], ""3"": [""hotel""]}"
2	2	1	16	2	1	Agent	15, 16	"{""15"": [""people""], ""16"": [""people""]}"
2	2	1	22	2	1	Agent	21, 22	"{""21"": [""time""], ""22"": [""time""]}"
2	2	1	24	20	1	Agent	5, 24	"{""5"": [""type""], ""24"": [""type""]}"
