Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	17	6	1	Human	12, 17	"{""12"": [""8 people""], ""17"": [""eight people""]}"
2	2	4	13	2	1	Human	12, 13	"{""12"": [""moderately priced international restaurant""], ""13"": [""moderate price international restaurant""]}"
3	3	1	15	8	2	Human	8, 14, 15	"{""8"": [""centre""], ""14"": [""centre""], ""15"": [""centre""]}"
3	3	1	12	9	1	Agent	9, 12, 17	"{""9"": [""table""], ""12"": [""table""], ""17"": [""table""]}"
3	1	2	13	4	2	Human	10, 13	"{""10"": [""moderate price""], ""13"": [""moderate price""]}"
3	3	2	11	4	1	Human	10, 11, 13	"{""10"": [""price range""], ""11"": [""price range""], ""13"": [""price range""]}"
3	3	1	17	16	2	Human	2, 12, 17	"{""2"": [""monday""], ""12"": [""monday""], ""17"": [""monday""]}"
3	3	1	14	9	1	Agent	9, 14, 17	"{""9"": [""bedouin""], ""14"": [""bedouin""], ""17"": [""bedouin""]}"
5	1	1	11	8	2	Human	6, 10, 11, 13	"{""6"": [""price""], ""10"": [""price""], ""11"": [""price""], ""13"": [""price""]}"
3	1	1	13	6	2	Human	8, 12, 13	"{""8"": [""restaurant""], ""12"": [""restaurant""], ""13"": [""restaurant""]}"
3	3	1	3	7	1	Human	0, 3, 6	"{""0"": [""train""], ""3"": [""train""], ""6"": [""train""]}"
2	2	1	18	18	1	Agent	1, 18	"{""1"": [""day""], ""18"": [""day""]}"
2	2	1	13	6	1	Human	8, 13	"{""8"": [""food""], ""13"": [""food""]}"
2	2	1	17	12	1	Human	6, 17	"{""6"": [""time""], ""17"": [""time""]}"
