Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	3	7	4	1	Human	6, 7, 9	"{""6"": [""moderately priced hotel""], ""7"": [""moderately priced hotels""], ""9"": [""moderately priced hotel""]}"
4	4	1	9	6	1	Human	6, 9, 10, 11	"{""6"": [""East""], ""9"": [""east""], ""10"": [""east""], ""11"": [""east""]}"
3	3	2	13	10	2	Human	4, 12, 13	"{""4"": [""5 people""], ""12"": [""5 people""], ""13"": [""5 people""]}"
3	3	2	5	10	1	Human	4, 5, 13	"{""4"": [""reference number""], ""5"": [""reference number""], ""13"": [""reference number""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""2 nights""], ""13"": [""2 nights""]}"
3	3	1	12	13	1	Agent	1, 12, 13	"{""1"": [""day""], ""12"": [""day""], ""13"": [""days""]}"
3	3	1	10	3	1	Agent	9, 10, 11	"{""9"": [""guesthouses""], ""10"": [""guesthouses""], ""11"": [""guesthouses""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""area""], ""9"": [""area""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""parking""], ""11"": [""parking""]}"
2	2	1	13	14	1	Human	0, 13	"{""0"": [""thursday""], ""13"": [""thursday""]}"
