Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	9	2	1	Human	8, 9	"{""8"": [""free parking""], ""9"": [""free parking""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""information""], ""3"": [""information""]}"
5	5	1	7	8	1	Human	4, 7, 9, 11	"{""4"": [""hotel""], ""7"": [""hotel""], ""9"": [""hotel""], ""11"": [""hotel""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""entrance fee""], ""3"": [""entrance fee""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""4 star""], ""9"": [""4 star""]}"
2	2	2	7	4	1	Human	4, 7	"{""4"": [""free wifi""], ""7"": [""free wifi""]}"
2	2	1	6	2	1	Agent	5, 6	"{""5"": [""options""], ""6"": [""options""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""postcode""], ""3"": [""postcode""]}"
4	2	1	7	6	1	Human	4, 7, 8, 9	"{""4"": [""star""], ""7"": [""stars""], ""8"": [""star""], ""9"": [""star""]}"
3	1	1	8	9	1	Agent	1, 8, 9	"{""1"": [""park""], ""8"": [""parking""], ""9"": [""parking""]}"
