Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	9	8	1	Human	2, 9	"{""2"": [""centre of town""], ""9"": [""center of town""]}"
2	2	3	7	2	1	Human	6, 7	"{""6"": [""table""], ""7"": [""table""]}"
2	2	1	5	8	2	Human	2, 4, 5, 9	"{""2"": [""centre""], ""4"": [""centre""], ""5"": [""centre""], ""9"": [""center""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""phone number""], ""11"": [""phone number""]}"
3	1	1	3	8	1	Human	2, 3, 9	"{""2"": [""town""], ""3"": [""town""], ""9"": [""town""]}"
3	3	1	9	10	2	Human	0, 8, 9	"{""0"": [""place""], ""8"": [""places""], ""9"": [""place""]}"
2	2	2	10	2	1	Agent	9, 10	"{""9"": [""old schools""], ""10"": [""old schools""]}"
2	2	2	3	4	1	Human	0, 3	"{""0"": [""price range""], ""3"": [""price range""]}"
4	4	1	2	4	1	Agent	1, 2, 3, 4	"{""1"": [""restaurant""], ""2"": [""restaurant""], ""3"": [""restaurants""], ""4"": [""restaurants""]}"
3	1	1	1	4	1	Human	0, 1, 3	"{""0"": [""range""], ""1"": [""range""], ""3"": [""range""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""architecture""], ""9"": [""architecture""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""friday""], ""7"": [""friday""]}"
