Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	3	4	1	Human	0, 3	"{""0"": [""place""], ""3"": [""places""]}"
3	3	1	7	5	1	Human	6, 7	"{""6"": [""East""], ""7"": [""east""]}"
2	2	1	12	2	1	Agent	11, 12	"{""11"": [""preference""], ""12"": [""preferences""]}"
3	3	2	7	4	2	Human	4, 6, 7	"{""4"": [""free parking""], ""6"": [""free parking""], ""7"": [""free parking""]}"
2	2	2	14	2	1	Agent	13, 14	"{""13"": [""cambridge artworks""], ""14"": [""cambridge artworks""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""address""], ""15"": [""address""]}"
4	2	1	7	15	1	Human	0, 7, 13, 14	"{""0"": [""cambridge""], ""7"": [""cambridge""], ""13"": [""cambridge""], ""14"": [""cambridge""]}"
2	2	1	12	12	1	Agent	1, 12	"{""1"": [""area""], ""12"": [""area""]}"
2	2	1	12	6	1	Agent	7, 12	"{""7"": [""hotel""], ""12"": [""hotel""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""postcode""], ""15"": [""postcode""]}"
