Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	2	15	6	2	Human	10, 12, 15	"{""10"": [""reference number""], ""12"": [""reference number""], ""15"": [""reference number""]}"
2	2	2	6	2	1	Agent	5, 6	"{""5"": [""arrival destination""], ""6"": [""arrival destination""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""5 tickets""], ""11"": [""5 tickets""]}"
3	3	1	3	3	1	Human	2, 3, 4	"{""2"": [""sunday""], ""3"": [""sunday""], ""4"": [""sunday""]}"
5	3	1	6	9	2	Agent	5, 6	"{""5"": [""arrival""], ""6"": [""arrival""]}"
4	4	1	5	16	1	Human	0, 5, 11, 15	"{""0"": [""train""], ""5"": [""trains""], ""11"": [""train""], ""15"": [""train""]}"
2	2	1	6	4	1	Agent	3, 6	"{""3"": [""cambridge""], ""6"": [""cambridge""]}"
2	2	1	4	4	1	Agent	1, 4	"{""1"": [""day""], ""4"": [""day""]}"
2	2	1	10	8	1	Agent	3, 10	"{""3"": [""kings""], ""10"": [""kings""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""monday""], ""5"": [""monday""]}"
2	2	1	17	18	1	Human	0, 17	"{""0"": [""use""], ""17"": [""using""]}"
