Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	3	2	1	Human	2, 3	"{""2"": [""museums in the east""], ""3"": [""museums in the east""]}"
2	2	1	1	4	1	Human	1, 2	"{""1"": [""east""], ""2"": [""East""]}"
2	2	3	13	4	1	Human	10, 13	"{""10"": [""london kings cross""], ""13"": [""london kings cross""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""phone number""], ""7"": [""phone number""]}"
5	5	1	3	14	1	Human	0, 3, 5, 10, 13	"{""0"": [""cambridge""], ""3"": [""cambridge""], ""5"": [""cambridge""], ""10"": [""cambridge""], ""13"": [""cambridge""]}"
4	2	1	4	4	1	Human	2, 3, 4, 5	"{""2"": [""museums""], ""3"": [""museums""], ""4"": [""museum""], ""5"": [""museum""]}"
3	1	1	10	5	1	Human	6, 7, 10	"{""6"": [""number""], ""7"": [""number""], ""10"": [""number""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""architectural""], ""1"": [""architectural""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""postcode""], ""7"": [""postcode""]}"
2	2	1	13	4	1	Human	10, 13	"{""10"": [""reference""], ""13"": [""reference""]}"
