Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	3	12	3	1	Agent	11, 12, 13	"{""11"": [""milton country park""], ""12"": [""milton country park""], ""13"": [""milton country park""]}"
3	3	1	9	8	1	Human	6, 9, 13	"{""6"": [""town""], ""9"": [""town""], ""13"": [""town""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""reference number""], ""5"": [""reference number""]}"
2	2	1	13	6	1	Human	8, 13	"{""8"": [""postcode""], ""13"": [""postcode""]}"
8	5	1	7	8	1	Human	6, 7, 8, 9, 10, 11, 12, 13	"{""6"": [""park""], ""7"": [""parks""], ""8"": [""park""], ""9"": [""parks""], ""10"": [""park""], ""11"": [""park""], ""12"": [""park""], ""13"": [""park""]}"
3	1	1	13	3	1	Agent	11, 12, 13	"{""11"": [""milton""], ""12"": [""milton""], ""13"": [""milton""]}"
3	1	1	13	10	1	Human	4, 5, 13	"{""4"": [""number""], ""5"": [""number""], ""13"": [""number""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""booking""], ""5"": [""booking""]}"
2	2	1	14	14	1	Agent	1, 14	"{""1"": [""day""], ""14"": [""day""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""train""], ""3"": [""trains""]}"
