Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	13	14	2	Human	0, 12, 13	"{""0"": [""north""], ""12"": [""North""], ""13"": [""north""]}"
2	2	3	3	2	1	Human	2, 3	"{""2"": [""four star rating""], ""3"": [""4 star ratings""]}"
2	2	2	6	2	1	Agent	5, 6	"{""5"": [""kirkwood house""], ""6"": [""kirkwood house""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""phone number""], ""7"": [""phone number""]}"
2	2	2	14	2	1	Agent	13, 14	"{""13"": [""royal spice""], ""14"": [""royal spice""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""postcode""], ""7"": [""postcode""]}"
5	5	1	9	8	1	Human	8, 9, 11, 13, 15	"{""8"": [""restaurant""], ""9"": [""restaurants""], ""11"": [""restaurants""], ""13"": [""restaurant""], ""15"": [""restaurant""]}"
3	1	1	6	6	2	Agent	1, 5, 6	"{""1"": [""houses""], ""5"": [""house""], ""6"": [""house""]}"
3	1	1	15	10	1	Human	6, 7, 15	"{""6"": [""number""], ""7"": [""number""], ""15"": [""number""]}"
2	2	1	6	4	1	Agent	3, 6	"{""3"": [""actually""], ""6"": [""actually""]}"
2	2	1	9	4	1	Human	6, 9	"{""6"": [""information""], ""9"": [""information""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""parking""], ""4"": [""parking""]}"
2	2	1	5	6	1	Human	0, 5	"{""0"": [""place""], ""5"": [""place""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""reservation""], ""15"": [""reservation""]}"
