Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	5	2	1	Human	4, 5	"{""4"": [""7 people for 2 nights""], ""5"": [""7 people for 2 nights""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""one night""], ""7"": [""1 night""]}"
3	3	1	5	5	1	Human	2, 5, 6	"{""2"": [""accommodations""], ""5"": [""accommodate""], ""6"": [""accommodate""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""wednesday""], ""5"": [""wednesday""]}"
2	2	1	10	8	1	Agent	3, 10	"{""3"": [""city""], ""10"": [""city""]}"
3	3	1	1	10	1	Human	0, 1, 9	"{""0"": [""attractions""], ""1"": [""attractions""], ""9"": [""attractions""]}"
3	3	1	1	10	1	Human	0, 1, 9	"{""0"": [""cambridge""], ""1"": [""cambridge""], ""9"": [""cambridge""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""area""], ""4"": [""area""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""parks"", ""park""], ""11"": [""park""]}"
2	2	1	11	4	1	Human	8, 11	"{""8"": [""town""], ""11"": [""town""]}"
