Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	13	6	1	Human	8, 13	"{""8"": [""bishops stortford to cambridge""], ""13"": [""bishops stortford to cambridge""]}"
2	2	2	6	4	1	Agent	3, 6	"{""3"": [""hobsons house""], ""6"": [""hobsons house""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""travel time""], ""15"": [""travel time""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""entrance fee""], ""5"": [""entrance fee""]}"
5	3	1	12	7	2	Agent	9, 11, 12, 14, 15	"{""9"": [""time""], ""11"": [""time""], ""12"": [""time""], ""14"": [""time""], ""15"": [""time""]}"
4	2	1	13	10	2	Human	8, 10, 13, 17	"{""8"": [""cambridge""], ""10"": [""cambridge""], ""13"": [""cambridge""], ""17"": [""cambridge""]}"
3	1	1	6	6	2	Agent	1, 3, 6	"{""1"": [""house""], ""3"": [""house""], ""6"": [""house""]}"
3	3	1	9	7	1	Human	8, 9, 14	"{""8"": [""train""], ""9"": [""trains""], ""14"": [""train""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""address""], ""5"": [""address""]}"
2	2	1	7	4	1	Human	4, 7	"{""4"": [""number""], ""7"": [""number""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""parking""], ""3"": [""parking""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""phone""], ""5"": [""phone""]}"
2	2	1	8	8	1	Agent	1, 8	"{""1"": [""reservation""], ""8"": [""reservation""]}"
