Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	1	2	1	Human	0, 1	"{""0"": [""centre""], ""1"": [""centre""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""phone number""], ""5"": [""phone number""]}"
2	2	1	18	18	1	Agent	1, 18	"{""1"": [""type""], ""18"": [""type""]}"
3	3	2	14	13	1	Agent	3, 14, 15	"{""3"": [""christ's college""], ""14"": [""christ's college""], ""15"": [""christ's college""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""contact number""], ""17"": [""contact number""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""entrance fee""], ""5"": [""entrance fee""]}"
2	2	2	8	2	1	Agent	7, 8	"{""7"": [""4 star""], ""8"": [""4 star""]}"
2	2	2	8	2	1	Agent	7, 8	"{""7"": [""star preference""], ""8"": [""star preference""]}"
4	1	1	3	14	1	Human	2, 3, 14, 15	"{""2"": [""college""], ""3"": [""college""], ""14"": [""college""], ""15"": [""college""]}"
4	4	1	1	13	1	Human	0, 1, 6, 12	"{""0"": [""place""], ""1"": [""places""], ""6"": [""place""], ""12"": [""places""]}"
3	3	1	14	7	1	Agent	9, 14, 15	"{""9"": [""alexander""], ""14"": [""alexander""], ""15"": [""alexander""]}"
3	3	1	15	5	1	Human	12, 15, 16	"{""12"": [""taxi""], ""15"": [""taxi""], ""16"": [""taxi""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
