Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	7	4	1	Human	6, 7, 9	"{""6"": [""north""], ""7"": [""north""], ""9"": [""north""]}"
2	2	3	7	2	1	Human	6, 7	"{""6"": [""place""], ""7"": [""places""]}"
2	2	3	8	2	1	Agent	7, 8, 9	"{""7"": [""guesthouse""], ""8"": [""guesthouse""], ""9"": [""guesthouses""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""4 star""], ""9"": [""four stars""]}"
2	2	2	9	4	1	Human	6, 9	"{""6"": [""moderate price""], ""9"": [""moderately prices""]}"
3	3	1	5	6	2	Human	0, 4, 5	"{""0"": [""train""], ""4"": [""train""], ""5"": [""train""]}"
3	3	1	10	5	1	Agent	7, 10, 11	"{""7"": [""internet""], ""10"": [""internet""], ""11"": [""internet""]}"
3	3	1	10	8	1	Agent	5, 10, 12	"{""5"": [""number""], ""10"": [""number""], ""12"": [""number""]}"
2	2	1	5	6	1	Human	0, 5	"{""0"": [""cambridge""], ""5"": [""cambridge""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""hotel""], ""7"": [""hotel""]}"
2	2	1	10	4	1	Agent	7, 10	"{""7"": [""parking""], ""10"": [""parking""]}"
