Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	5	4	1	Human	2, 3, 5	"{""2"": [""leicester""], ""3"": [""leicester""], ""5"": [""leicester""]}"
4	4	1	12	5	2	Agent	9, 11, 12, 13	"{""9"": [""acorn""], ""11"": [""acorn""], ""12"": [""acorn""], ""13"": [""acorn""]}"
2	2	2	4	2	1	Agent	3, 4	"{""3"": [""departure time""], ""4"": [""departure time""]}"
2	2	2	10	2	1	Agent	9, 10	"{""9"": [""internet""], ""10"": [""internet""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""price range""], ""13"": [""price range""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""postcode""], ""13"": [""postcode""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""train id""], ""7"": [""train's id""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""travel time""], ""7"": [""travel time""]}"
4	2	1	3	8	1	Human	0, 3, 6, 7	"{""0"": [""train""], ""3"": [""trains""], ""6"": [""train""], ""7"": [""train's""]}"
3	1	1	4	4	2	Agent	1, 3, 4	"{""1"": [""departure""], ""3"": [""departure""], ""4"": [""departure""]}"
2	2	1	5	4	1	Human	2, 5	"{""2"": [""cambridge""], ""5"": [""cambridge""]}"
2	2	1	10	2	1	Agent	9, 10	"{""9"": [""parking""], ""10"": [""parking""]}"
2	1	1	13	2	1	Human	12, 13	"{""12"": [""range""], ""13"": [""range""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""ratings""], ""11"": [""rating""]}"
2	2	1	10	2	1	Agent	9, 10	"{""9"": [""star""], ""10"": [""star""]}"
