Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	11	4	1	Human	8, 11	"{""8"": [""restaurant in the centre""], ""11"": [""restaurants in the centre""]}"
3	1	1	11	4	2	Human	8, 10, 11	"{""8"": [""centre""], ""10"": [""centre""], ""11"": [""centre""]}"
3	3	1	14	8	2	Agent	7, 13, 14	"{""7"": [""reservation""], ""13"": [""reservation""], ""14"": [""reservation""]}"
2	2	1	6	2	1	Agent	5, 6	"{""5"": [""room""], ""6"": [""room""]}"
3	3	1	3	5	1	Human	0, 3, 4	"{""0"": [""guesthouse""], ""3"": [""guesthouses""], ""4"": [""guesthouse""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""postcode""], ""15"": [""postcode""]}"
3	1	1	9	4	1	Human	8, 9, 11	"{""8"": [""restaurant""], ""9"": [""restaurants""], ""11"": [""restaurants""]}"
2	2	1	17	14	1	Human	4, 17	"{""4"": [""cambridge""], ""17"": [""cambridge""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""criteria""], ""4"": [""criteria""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""meets""], ""5"": [""meets""]}"
