Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	14	4	1	Agent	11, 14	"{""11"": [""grafton hotel restaurant""], ""14"": [""grafton hotel restaurant""]}"
3	3	1	1	3	1	Human	0, 1, 2	"{""0"": [""east""], ""1"": [""east""], ""2"": [""east""]}"
3	3	2	9	10	1	Human	4, 9, 13	"{""4"": [""7 people""], ""9"": [""7 people""], ""13"": [""7 people""]}"
4	4	2	12	15	1	Agent	1, 12, 14, 15	"{""1"": [""phone number""], ""12"": [""phone number""], ""14"": [""phone number""], ""15"": [""phone number""]}"
3	1	2	15	5	1	Agent	11, 14, 15	"{""11"": [""grafton hotel""], ""14"": [""grafton hotel""], ""15"": [""grafton hotel""]}"
2	2	2	5	4	1	Human	2, 5	"{""2"": [""free wifi""], ""5"": [""free wifi""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""one night""], ""9"": [""one night""]}"
9	9	1	5	14	1	Human	6, 7, 11, 17	"{""6"": [""booking""], ""7"": [""booking""], ""11"": [""booking""], ""17"": [""booking""]}"
6	3	1	11	17	2	Human	0, 10, 11, 14, 15, 16	"{""0"": [""hotel""], ""10"": [""hotel""], ""11"": [""hotel""], ""14"": [""hotel""], ""15"": [""hotel""], ""16"": [""hotel""]}"
5	1	1	17	17	1	Agent	1, 12, 14, 15, 17	"{""1"": [""number""], ""12"": [""number""], ""14"": [""number""], ""15"": [""number""], ""17"": [""number""]}"
4	2	1	11	7	1	Human	10, 11, 14, 16	"{""10"": [""restaurant""], ""11"": [""restaurant""], ""14"": [""restaurant""], ""16"": [""restaurant""]}"
3	3	1	9	10	1	Human	4, 9, 13	"{""4"": [""friday""], ""9"": [""friday""], ""13"": [""friday""]}"
3	1	1	9	6	2	Human	4, 8, 9	"{""4"": [""nights""], ""8"": [""night""], ""9"": [""night""]}"
3	3	1	15	4	2	Human	12, 14, 15	"{""12"": [""postcode""], ""14"": [""postcode""], ""15"": [""postcode""]}"
3	3	1	4	3	1	Agent	3, 4, 5	"{""3"": [""price""], ""4"": [""price""], ""5"": [""price""]}"
