Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	7	2	1	Human	6, 7	"{""6"": [""4 people""], ""7"": [""4 people""]}"
2	2	4	12	8	1	Agent	5, 12	"{""5"": [""alexander bed and breakfast""], ""12"": [""alexander bed and breakfast""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""russian restaurant""], ""9"": [""russian restaurants""]}"
3	3	2	14	12	2	Agent	3, 5, 14	"{""3"": [""price range""], ""5"": [""price range""], ""14"": [""price range""]}"
2	2	1	10	4	1	Human	8, 9, 10, 11	"{""8"": [""restaurant""], ""9"": [""restaurants""], ""10"": [""restaurant""], ""11"": [""restaurants""]}"
3	3	1	14	3	1	Agent	13, 14, 15	"{""13"": [""gardenia""], ""14"": [""gardenia""], ""15"": [""gardenia""]}"
3	3	1	3	4	1	Human	0, 3	"{""0"": [""guesthouse""], ""3"": [""guesthouses"", ""guesthouse""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""reference number""], ""7"": [""reference number""]}"
4	1	1	15	13	2	Agent	3, 5, 14	"{""3"": [""price""], ""5"": [""price""], ""14"": [""price""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""hotel""], ""3"": [""hotel""]}"
