Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	16	2	1	Agent	15, 16	"{""15"": [""free parking""], ""16"": [""free parking""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""phone number""], ""17"": [""phone number""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""reference number""], ""11"": [""reference number""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""hotel""], ""13"": [""hotels""]}"
4	4	1	1	10	1	Human	0, 1, 4, 9	"{""0"": [""stevenage""], ""1"": [""stevenage""], ""4"": [""stevenage""], ""9"": [""stevenage""]}"
4	4	1	5	8	2	Human	2, 4, 5, 9	"{""2"": [""cambridge""], ""4"": [""cambridge""], ""5"": [""cambridge""], ""9"": [""cambridge""]}"
4	4	1	15	4	1	Human	14, 15, 16, 17	"{""14"": [""guesthouse""], ""15"": [""guesthouses""], ""16"": [""guesthouse""], ""17"": [""guesthouse""]}"
3	3	1	1	6	1	Human	0, 1, 5	"{""0"": [""train""], ""1"": [""trains""], ""5"": [""trains""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""postcode""], ""17"": [""postcode""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""star""], ""17"": [""star""]}"
