Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	3	4	1	Human	0, 3	"{""0"": [""centre of town""], ""3"": [""centre of town""]}"
3	3	1	17	3	1	Human	16, 17, 18	"{""16"": [""taxi""], ""17"": [""taxi""], ""18"": [""taxi""]}"
3	3	2	12	7	1	Agent	11, 12, 17	"{""11"": [""ashley hotel""], ""12"": [""ashley hotel""], ""17"": [""ashley hotel""]}"
3	1	1	7	8	1	Human	0, 3, 7	"{""0"": [""town""], ""3"": [""town""], ""7"": [""town""]}"
4	4	1	10	11	1	Agent	7, 10, 11, 12, 16, 17	"{""7"": [""hotel""], ""10"": [""hotel""], ""11"": [""hotels"", ""hotel""], ""12"": [""hotel""], ""16"": [""hotel""], ""17"": [""hotel""]}"
4	4	1	3	17	1	Agent	1, 2, 3, 16, 17	"{""1"": [""pools""], ""2"": [""pool""], ""3"": [""pools""], ""16"": [""pool""], ""17"": [""pools""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""reference number""], ""15"": [""reference number""]}"
2	2	2	2	2	1	Agent	1, 2	"{""1"": [""swimming pools""], ""2"": [""swimming pool""]}"
4	2	1	15	14	2	Human	4, 14, 15, 17	"{""4"": [""number""], ""14"": [""number""], ""15"": [""number""], ""17"": [""number""]}"
3	3	1	3	7	1	Human	0, 3, 6	"{""0"": [""places""], ""3"": [""place""], ""6"": [""place""]}"
2	2	1	6	6	1	Agent	1, 6	"{""1"": [""parks""], ""6"": [""parking""]}"
