Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	1	2	1	Human	0, 1	"{""0"": [""north side""], ""1"": [""north side""]}"
2	2	2	23	2	1	Human	22, 23	"{""22"": [""4 nights""], ""23"": [""4 nights""]}"
2	2	1	24	4	1	Agent	21, 24	"{""21"": [""able""], ""24"": [""able""]}"
2	2	1	8	8	1	Agent	1, 8	"{""1"": [""address""], ""8"": [""address""]}"
2	2	2	26	2	1	Agent	25, 26	"{""25"": [""black skoda""], ""26"": [""black skoda""]}"
2	2	2	19	2	1	Human	18, 19	"{""18"": [""5 nights""], ""19"": [""5 nights""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""free parking""], ""17"": [""free parking""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""greek restaurant""], ""3"": [""greek restaurants""]}"
4	4	1	26	11	2	Agent	19, 21, 26, 29	"{""19"": [""day""], ""21"": [""day""], ""26"": [""day""], ""29"": [""day""]}"
4	4	1	14	14	3	Agent	11, 13, 14	"{""11"": [""price""], ""13"": [""price""], ""14"": [""price""]}"
4	2	1	2	6	1	Agent	1, 2, 3, 6	"{""1"": [""restaurant""], ""2"": [""restaurant""], ""3"": [""restaurants""], ""6"": [""restaurant""]}"
3	3	1	3	10	1	Human	2, 3, 11	"{""2"": [""area""], ""3"": [""area""], ""11"": [""area""]}"
3	1	1	17	6	2	Human	12, 16, 17	"{""12"": [""parking""], ""16"": [""parking""], ""17"": [""parking""]}"
2	2	1	4	4	1	Agent	1, 4	"{""1"": [""food""], ""4"": [""food""]}"
2	2	1	24	4	1	Agent	21, 24	"{""21"": [""hotel""], ""24"": [""hotel""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""internet""], ""17"": [""internet""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""postcode""], ""9"": [""postcode""]}"
