Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
4	4	1	7	4	1	Human	6, 7, 8, 9	"{""6"": [""south""], ""7"": [""south""], ""8"": [""south""], ""9"": [""South""]}"
2	2	3	12	4	1	Agent	9, 12	"{""9"": [""nusha and tenpin""], ""12"": [""nusha and tenpin""]}"
3	3	2	11	4	1	Human	10, 11, 13	"{""10"": [""phone number""], ""11"": [""phone number""], ""13"": [""phone number""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""4 star""], ""5"": [""four star""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""address""], ""11"": [""address""]}"
4	3	1	12	5	2	Agent	9, 11, 12, 13	"{""9"": [""tenpin""], ""11"": [""tenpin's""], ""12"": [""tenpin"", ""tenpin""], ""13"": [""tenpin's""]}"
3	3	1	11	14	1	Human	0, 11, 13	"{""0"": [""cambridge""], ""11"": [""cambridge""], ""13"": [""cambridge""]}"
3	3	1	3	6	1	Human	0, 3, 5	"{""0"": [""guesthouse""], ""3"": [""guesthouses""], ""5"": [""guesthouse""]}"
3	3	1	11	8	1	Human	6, 11, 13	"{""6"": [""info""], ""11"": [""information""], ""13"": [""information""]}"
3	2	1	12	4	2	Agent	9, 11, 12	"{""9"": [""nusha""], ""11"": [""nusha""], ""12"": [""nusha""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""internet""], ""5"": [""internet""]}"
2	2	1	7	6	1	Human	2, 7	"{""2"": [""town""], ""7"": [""town""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""way""], ""13"": [""way""]}"
