Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	2	3	1	Agent	1, 2, 3	"{""1"": [""guesthouse""], ""2"": [""guesthouse""], ""3"": [""guesthouses""]}"
2	2	2	13	4	1	Human	10, 13	"{""10"": [""john's college""], ""13"": [""john's college""]}"
2	2	1	16	6	1	Agent	11, 16	"{""11"": [""course""], ""16"": [""course""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""town""], ""2"": [""town""]}"
4	4	1	4	16	1	Agent	1, 4, 14, 16	"{""1"": [""hotel""], ""4"": [""hotel""], ""14"": [""hotel""], ""16"": [""hotel""]}"
4	4	1	5	11	2	Human	0, 4, 5, 10	"{""0"": [""place""], ""4"": [""place""], ""5"": [""place""], ""10"": [""place""]}"
3	1	1	14	5	1	Human	10, 13, 14	"{""10"": [""college""], ""13"": [""college""], ""14"": [""college""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""area""], ""13"": [""area""]}"
2	2	1	16	2	1	Agent	15, 16	"{""15"": [""time""], ""16"": [""time""]}"
2	2	1	15	16	1	Human	0, 15	"{""0"": [""trip""], ""15"": [""trip""]}"
