Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
6	6	1	8	18	1	Agent	8, 23	"{""8"": [""preference""], ""23"": [""preference""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""reference number""], ""5"": [""reference number""]}"
3	3	2	25	16	1	Human	12, 25, 27	"{""12"": [""guest house""], ""25"": [""guest house""], ""27"": [""guest house""]}"
4	4	1	16	7	2	Agent	13, 15, 16, 19	"{""13"": [""guesthouse""], ""15"": [""guesthouses""], ""16"": [""guesthouse""], ""19"": [""guesthouses""]}"
2	2	2	24	2	1	Agent	23, 24	"{""23"": [""4 star""], ""24"": [""four star""]}"
6	6	1	7	15	1	Human	6, 7, 11, 13, 15, 20	"{""6"": [""hotel""], ""7"": [""hotels""], ""11"": [""hotel""], ""13"": [""hotel""], ""15"": [""hotel""], ""20"": [""hotel""]}"
5	5	1	17	19	1	Human	8, 17, 18, 21, 26	"{""8"": [""area""], ""17"": [""area""], ""18"": [""area""], ""21"": [""area""], ""26"": [""area""]}"
3	1	1	23	20	1	Human	4, 5, 23	"{""4"": [""number""], ""5"": [""number""], ""23"": [""number""]}"
2	2	1	27	2	1	Human	26, 27	"{""26"": [""address""], ""27"": [""address""]}"
2	1	1	24	2	1	Agent	23, 24	"{""23"": [""star"", ""stars""], ""24"": [""star""]}"
