Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	9	6	1	Human	4, 9	"{""4"": [""moderate price range""], ""9"": [""moderate price range""]}"
4	4	1	1	7	1	Human	0, 1, 3, 6	"{""0"": [""north""], ""1"": [""north""], ""3"": [""north""], ""6"": [""north""]}"
5	5	1	7	10	2	Human	0, 6, 7, 9	"{""0"": [""guesthouse""], ""6"": [""guesthouse""], ""7"": [""guesthouse""], ""9"": [""guesthouses""]}"
2	2	2	19	2	1	Human	18, 19	"{""18"": [""travel time""], ""19"": [""travel time""]}"
3	3	2	13	8	1	Human	12, 13, 19	"{""12"": [""bishops stortford""], ""13"": [""bishops stortford""], ""19"": [""bishops stortford""]}"
3	3	1	15	6	1	Human	14, 15, 19	"{""14"": [""cambridge""], ""15"": [""cambridge""], ""19"": [""cambridge""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""per person""], ""17"": [""per person""]}"
3	1	1	17	14	1	Human	4, 9, 17	"{""4"": [""price""], ""9"": [""price""], ""17"": [""price""]}"
3	1	1	9	6	2	Human	4, 8, 9	"{""4"": [""range""], ""8"": [""range""], ""9"": [""range""]}"
3	3	1	13	3	1	Human	12, 13, 14	"{""12"": [""train""], ""13"": [""trains""], ""14"": [""train""]}"
