Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	3	12	1	Human	0, 11	"{""0"": [""east""], ""11"": [""east""]}"
4	4	2	11	4	1	Human	10, 11, 12, 13	"{""10"": [""architecture attraction""], ""11"": [""architectural attractions""], ""12"": [""architectural attract""], ""13"": [""architecture attractions""]}"
3	3	2	9	4	2	Human	6, 8, 9	"{""6"": [""phone number""], ""8"": [""phone number""], ""9"": [""phone number""]}"
5	5	1	3	14	1	Human	2, 3, 10, 14, 15	"{""2"": [""postcode""], ""3"": [""postcode""], ""10"": [""postcode""], ""14"": [""postcode""], ""15"": [""postcode""]}"
2	2	2	6	2	1	Agent	5, 6	"{""5"": [""bangkok city""], ""6"": [""bangkok city""]}"
5	1	1	18	9	1	Human	10, 11, 12, 13, 18	"{""10"": [""architecture""], ""11"": [""architectural""], ""12"": [""architectural""], ""13"": [""architecture""], ""18"": [""architecture""]}"
5	5	1	3	13	1	Human	2, 3, 10, 11, 14	"{""2"": [""area""], ""3"": [""area""], ""10"": [""area""], ""11"": [""area""], ""14"": [""area""]}"
4	2	1	7	8	1	Agent	5, 6, 7, 12	"{""5"": [""city""], ""6"": [""city""], ""7"": [""city""], ""12"": [""city""]}"
4	1	1	19	14	2	Human	6, 8, 9, 19	"{""6"": [""number""], ""8"": [""number""], ""9"": [""number""], ""19"": [""number""]}"
4	4	1	4	7	2	Agent	1, 3, 4, 7	"{""1"": [""place""], ""3"": [""place""], ""4"": [""place""], ""7"": [""place""]}"
3	3	1	10	9	1	Agent	5, 10, 13	"{""5"": [""town""], ""10"": [""town""], ""13"": [""town""]}"
