Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	3	4	1	Human	0, 3	"{""0"": [""centre of town""], ""3"": [""center of town""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""entertainment places""], ""1"": [""entertainment places""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""train id""], ""13"": [""train id""]}"
3	3	2	4	3	1	Agent	3, 4, 5	"{""3"": [""phone number""], ""4"": [""phone number""], ""5"": [""phone number""]}"
5	5	1	7	8	1	Human	6, 7, 8, 9, 11, 12, 13	"{""6"": [""train""], ""7"": [""trains""], ""8"": [""train""], ""9"": [""trains""], ""11"": [""train""], ""12"": [""train""], ""13"": [""train""]}"
3	3	1	4	3	1	Agent	3, 4, 5	"{""3"": [""address""], ""4"": [""address""], ""5"": [""address""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""peterborough""], ""7"": [""peterborough""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""travel time""], ""13"": [""travel time""]}"
3	1	1	5	6	1	Human	0, 3, 5	"{""0"": [""centre""], ""3"": [""center""], ""5"": [""centre""]}"
3	1	1	12	5	1	Agent	9, 12, 13	"{""9"": [""time""], ""12"": [""time""], ""13"": [""time""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""cinema""], ""3"": [""cinema""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""price""], ""13"": [""price""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""sunday""], ""7"": [""sunday""]}"
