Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	15	2	1	Human	14, 15	"{""14"": [""tr9629 leave on friday""], ""15"": [""tr9629 leaves on friday""]}"
5	5	1	1	5	1	Human	0, 1, 2, 3, 4	"{""0"": [""hotel""], ""1"": [""hotels""], ""2"": [""hotel""], ""3"": [""hotels"", ""hotel""], ""4"": [""hotels""]}"
3	3	1	1	9	1	Human	0, 1, 8	"{""0"": [""cambridge""], ""1"": [""cambridge""], ""8"": [""cambridge""]}"
2	2	1	14	6	1	Agent	9, 14	"{""9"": [""day""], ""14"": [""day""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""price""], ""13"": [""price""]}"
3	1	1	14	3	1	Agent	13, 14, 15	"{""13"": [""tr9629""], ""14"": [""tr9629""], ""15"": [""tr9629""]}"
2	2	1	6	2	1	Agent	5, 6	"{""5"": [""area""], ""6"": [""area""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""guesthouse""], ""5"": [""guesthouses""]}"
2	2	1	12	4	1	Agent	9, 12	"{""9"": [""time""], ""12"": [""time""]}"
2	2	1	11	4	1	Human	8, 11	"{""8"": [""train""], ""11"": [""trains""]}"
