Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	3	4	1	Human	0, 3	"{""0"": [""moderate price range""], ""3"": [""moderate price range""]}"
2	2	3	9	2	1	Human	6, 8, 9	"{""6"": [""norwich""], ""8"": [""norwich""], ""9"": [""norwich""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""departure time""], ""13"": [""departure time""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""parking""], ""3"": [""parking""]}"
3	3	1	9	8	1	Human	6, 9, 13	"{""6"": [""cambridge""], ""9"": [""cambridge""], ""13"": [""cambridge""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""reference number""], ""5"": [""reference number""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""travel time""], ""11"": [""travel time""]}"
5	1	1	10	7	1	Agent	7, 10, 11, 12, 13	"{""7"": [""time""], ""10"": [""time""], ""11"": [""time""], ""12"": [""time""], ""13"": [""time""]}"
3	1	1	12	7	1	Agent	7, 12, 13	"{""7"": [""departure""], ""12"": [""departure""], ""13"": [""departure""]}"
3	3	1	4	5	1	Agent	4, 5	"{""4"": [""reservation""], ""5"": [""reservation""]}"
2	2	1	9	4	1	Human	6, 9	"{""6"": [""train""], ""9"": [""train""]}"
