Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	5	6	1	Human	0, 5	"{""0"": [""centre of town""], ""5"": [""centre of town""]}"
3	1	1	3	6	1	Human	0, 3, 5	"{""0"": [""centre""], ""3"": [""centre""], ""5"": [""centre""]}"
2	2	3	6	2	1	Agent	5, 6, 7	"{""5"": [""table""], ""6"": [""table""], ""7"": [""table""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""sunday""], ""7"": [""sunday""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""entrance fee""], ""3"": [""entrance fee""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""oak bistro""], ""5"": [""oak bistro""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""phone number""], ""3"": [""phone number""]}"
3	3	1	3	4	1	Human	2, 3, 5	"{""2"": [""cinema""], ""3"": [""cinema""], ""5"": [""cinema""]}"
3	1	1	7	6	1	Human	2, 3, 7	"{""2"": [""number""], ""3"": [""number""], ""7"": [""number""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""places""], ""1"": [""place""]}"
