Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	15	2	1	Human	14, 15	"{""14"": [""south part of town""], ""15"": [""south part of town""]}"
3	1	3	14	15	1	Agent	1, 14, 15	"{""1"": [""part of town""], ""14"": [""part of town""], ""15"": [""part of town""]}"
3	3	2	7	11	1	Human	6, 7, 16	"{""6"": [""phone number""], ""7"": [""phone number""], ""16"": [""phone number""]}"
3	3	2	16	4	2	Agent	13, 15, 16	"{""13"": [""cineworld cinema""], ""15"": [""cineworld cinema""], ""16"": [""cineworld cinema's""]}"
3	3	1	9	6	1	Human	8, 9, 13	"{""8"": [""town""], ""9"": [""town""], ""13"": [""town""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""free parking""], ""1"": [""free parking""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""free wifi""], ""5"": [""free wifi""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""place""], ""9"": [""places""]}"
5	3	1	13	5	1	Human	12, 13, 14, 15, 16	"{""12"": [""cinema""], ""13"": [""cinemas"", ""cinema""], ""14"": [""cinema""], ""15"": [""cinema""], ""16"": [""cinema's""]}"
5	2	1	11	12	1	Human	6, 7, 11, 16, 17	"{""6"": [""number""], ""7"": [""number""], ""11"": [""number""], ""16"": [""number""], ""17"": [""number""]}"
4	2	1	3	16	1	Human	0, 1, 3, 15	"{""0"": [""parking""], ""1"": [""parking""], ""3"": [""parking""], ""15"": [""park""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""postcode""], ""17"": [""postcode""]}"
