Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
5	5	3	4	13	1	Agent	3, 4, 5, 14, 15	"{""3"": [""funky fun house""], ""4"": [""funky fun house""], ""5"": [""funky fun house""], ""14"": [""funky fun house""], ""15"": [""funky fun house""]}"
2	2	4	8	2	1	Agent	7, 8	"{""7"": [""1 in the west""], ""8"": [""one in the west""]}"
3	1	1	10	4	1	Agent	7, 8, 10	"{""7"": [""west""], ""8"": [""west""], ""10"": [""West""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""reference number""], ""13"": [""reference number""]}"
4	4	1	7	10	1	Human	6, 7, 10, 15	"{""6"": [""restaurant""], ""7"": [""restaurants""], ""10"": [""restaurant""], ""15"": [""restaurant""]}"
2	2	2	14	4	1	Agent	11, 14	"{""11"": [""saint johns""], ""14"": [""saint john's""]}"
4	4	1	10	7	1	Agent	9, 10, 13, 15	"{""9"": [""reservation""], ""10"": [""reservation""], ""13"": [""reservation""], ""15"": [""reservation""]}"
6	1	1	11	13	1	Agent	3, 4, 5, 11, 14, 15	"{""3"": [""house""], ""4"": [""house""], ""5"": [""house""], ""11"": [""house""], ""14"": [""house""], ""15"": [""house""]}"
3	3	1	4	5	1	Agent	1, 4, 5	"{""1"": [""area""], ""4"": [""area""], ""5"": [""area""]}"
3	1	1	15	4	1	Human	12, 13, 15	"{""12"": [""number""], ""13"": [""number""], ""15"": [""number""]}"
3	3	1	2	7	1	Agent	1, 2, 7	"{""1"": [""preference""], ""2"": [""preference""], ""7"": [""preference""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""entertaining""], ""1"": [""entertainment""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""postcode""], ""3"": [""postcode""]}"
