Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	8	4	1	Agent	5, 8	"{""5"": [""hotel or guesthouse""], ""8"": [""hotel or guesthouse""]}"
2	2	3	9	2	1	Human	8, 9	"{""8"": [""kind of activity""], ""9"": [""kind of activity""]}"
4	4	1	7	8	1	Human	6, 7, 12, 13	"{""6"": [""address""], ""7"": [""address""], ""12"": [""address""], ""13"": [""address""]}"
3	3	1	10	12	1	Agent	3, 10, 14	"{""3"": [""hotel""], ""10"": [""hotel""], ""14"": [""hotel""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""contact number""], ""15"": [""contact number""]}"
4	4	1	11	16	1	Human	0, 11, 13, 15	"{""0"": [""parking""], ""11"": [""park""], ""13"": [""park""], ""15"": [""park""]}"
3	1	1	19	6	1	Human	14, 15	"{""14"": [""contact""], ""15"": [""contact""]}"
3	1	1	9	5	1	Agent	5, 8, 9	"{""5"": [""guesthouse""], ""8"": [""guesthouse""], ""9"": [""guesthouse""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""car""], ""15"": [""car""]}"
2	2	1	14	10	1	Agent	5, 14	"{""5"": [""type""], ""14"": [""type""]}"
