Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	20	2	1	Agent	19, 20	"{""19"": [""cafe jello gallery""], ""20"": [""cafe jello gallery""]}"
2	2	3	6	6	1	Agent	1, 6	"{""1"": [""part of town""], ""6"": [""part of town""]}"
2	2	2	21	2	1	Human	20, 21	"{""20"": [""phone number""], ""21"": [""phone number""]}"
3	3	1	13	10	2	Human	4, 6, 13	"{""4"": [""guesthouse""], ""6"": [""guesthouse""], ""13"": [""guesthouse""]}"
4	4	1	3	7	2	Human	0, 2, 3, 6	"{""0"": [""parking""], ""2"": [""parking""], ""3"": [""parking""], ""6"": [""parking""]}"
4	4	1	1	12	1	Human	0, 1, 5, 11	"{""0"": [""hotel""], ""1"": [""hotel""], ""5"": [""hotel""], ""11"": [""hotel""]}"
3	3	1	20	5	1	Agent	17, 20, 21	"{""17"": [""area""], ""20"": [""area""], ""21"": [""area""]}"
3	1	1	20	7	1	Agent	15, 20, 21	"{""15"": [""number""], ""20"": [""number""], ""21"": [""number""]}"
2	2	1	21	2	1	Human	20, 21	"{""20"": [""entrance""], ""21"": [""entrance""]}"
2	2	1	12	4	1	Agent	9, 12	"{""9"": [""people""], ""12"": [""people""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""places""], ""17"": [""place""]}"
