Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	1	2	1	Human	0, 1	"{""0"": [""birmingham new street""], ""1"": [""birmingham new street""]}"
3	3	1	9	4	1	Human	6, 9	"{""6"": [""restaurant""], ""9"": [""restaurant"", ""restaurant""]}"
3	3	1	1	4	1	Human	0, 1, 3	"{""0"": [""train""], ""1"": [""train""], ""3"": [""train""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""monday""], ""3"": [""monday""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""phone number""], ""11"": [""phone number""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""postcode""], ""11"": [""postcode""]}"
3	1	1	10	7	1	Agent	5, 10, 11	"{""5"": [""number""], ""10"": [""number""], ""11"": [""number""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""address""], ""11"": [""address""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""side""], ""8"": [""side""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""tickets""], ""4"": [""tickets""]}"
