Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	5	2	1	Human	4, 5	"{""4"": [""molecular gastronomy cuisine""], ""5"": [""molecular gastronomy cuisine""]}"
3	3	2	1	7	1	Human	0, 1, 6	"{""0"": [""west side""], ""1"": [""west side""], ""6"": [""west side""]}"
2	2	4	9	4	1	Human	6, 9	"{""6"": [""restaurants in the west""], ""9"": [""restaurants in the west""]}"
2	2	4	12	10	1	Agent	3, 12	"{""3"": [""whale of a time""], ""12"": [""whale of a time""]}"
2	2	2	9	6	1	Human	4, 9	"{""4"": [""expensive restaurant""], ""9"": [""expensive restaurants""]}"
2	2	2	12	4	1	Agent	9, 12	"{""9"": [""india house""], ""12"": [""india house""]}"
3	3	2	2	3	1	Agent	1, 2, 3	"{""1"": [""entertainment venue""], ""2"": [""entertainment venue""], ""3"": [""entertainment venue""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""taxi""], ""13"": [""taxi""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""address""], ""3"": [""address""]}"
6	3	1	5	9	1	Human	4, 5, 6, 8, 9, 12	"{""4"": [""restaurant""], ""5"": [""restaurants""], ""6"": [""restaurants""], ""8"": [""restaurant""], ""9"": [""restaurants""], ""12"": [""restaurant""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""city""], ""7"": [""city""]}"
2	1	1	5	2	1	Human	4, 5	"{""4"": [""cuisine""], ""5"": [""cuisine""]}"
