Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	9	10	1	Human	0, 9	"{""0"": [""4 star hotel""], ""9"": [""4 star hotel""]}"
2	2	3	18	14	1	Agent	5, 18	"{""5"": [""university arms hotel""], ""18"": [""university arms hotel""]}"
2	2	3	9	2	1	Human	8, 9	"{""8"": [""area of town""], ""9"": [""area of town""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""phone number""], ""15"": [""phone number""]}"
3	3	1	8	9	1	Agent	3, 8, 9, 10, 11	"{""3"": [""town""], ""8"": [""town""], ""9"": [""town""], ""10"": [""town""], ""11"": [""town""]}"
2	2	2	18	6	1	Agent	13, 18	"{""13"": [""churchill college""], ""18"": [""churchill college""]}"
3	3	1	7	3	1	Human	6, 7, 8	"{""6"": [""address""], ""7"": [""address""], ""8"": [""address""]}"
5	1	1	6	19	1	Human	0, 5, 6, 9, 18	"{""0"": [""hotel""], ""5"": [""hotel""], ""6"": [""hotel""], ""9"": [""hotel""], ""18"": [""hotel""]}"
4	2	1	15	12	2	Human	8, 14, 15, 19	"{""8"": [""number""], ""14"": [""number""], ""15"": [""number""], ""19"": [""number""]}"
4	4	1	4	5	1	Agent	3, 4, 6, 7	"{""3"": [""price""], ""4"": [""price""], ""6"": [""price""], ""7"": [""price""]}"
3	1	1	8	7	1	Agent	3, 8, 9	"{""3"": [""area""], ""8"": [""area""], ""9"": [""area""]}"
3	1	1	13	7	1	Human	12, 13, 18	"{""12"": [""college""], ""13"": [""college""], ""18"": [""college""]}"
3	3	1	10	12	1	Agent	5, 10, 16	"{""5"": [""place""], ""10"": [""place""], ""16"": [""places""]}"
2	2	1	21	22	1	Human	0, 21	"{""0"": [""cambridge""], ""21"": [""cambridge""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""entrance""], ""15"": [""entrance""]}"
2	2	1	11	8	1	Human	4, 11	"{""4"": [""parking""], ""11"": [""parks""]}"
